phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,source,label
9463896.0,https://webualg.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9463896,2026-06-27T03:27:14+00:00,yes,2026-06-27T03:52:15+00:00,yes,Other,,1
9463895.0,https://incredible-lemur-726016.framer.app/,http://www.phishtank.com/phish_detail.php?phish_id=9463895,2026-06-27T03:27:09+00:00,yes,2026-06-27T03:52:15+00:00,yes,Other,,1
9463894.0,https://equipodeactualizaciondeuce.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9463894,2026-06-27T03:27:06+00:00,yes,2026-06-27T03:52:15+00:00,yes,Other,,1
9463893.0,https://secure-myxfinity-update.framer.website/,http://www.phishtank.com/phish_detail.php?phish_id=9463893,2026-06-27T03:27:02+00:00,yes,2026-06-27T03:52:15+00:00,yes,Other,,1
9463892.0,https://authentication-waketech.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9463892,2026-06-27T03:26:58+00:00,yes,2026-06-27T03:52:15+00:00,yes,Other,,1
9463891.0,https://casuniv-st-etiennefresupcasloginservice.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9463891,2026-06-27T03:26:54+00:00,yes,2026-06-27T03:52:15+00:00,yes,Other,,1
9463890.0,https://id-spectrum-net-login-index.framer.ai/,http://www.phishtank.com/phish_detail.php?phish_id=9463890,2026-06-27T03:26:51+00:00,yes,2026-06-27T03:52:16+00:00,yes,Other,,1
9463889.0,https://moorremikke2.wixsite.com/my-site-1,http://www.phishtank.com/phish_detail.php?phish_id=9463889,2026-06-27T03:26:47+00:00,yes,2026-06-27T03:52:16+00:00,yes,Other,,1
9463888.0,https://popconnexion.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9463888,2026-06-27T03:26:43+00:00,yes,2026-06-27T03:52:16+00:00,yes,Other,,1
9463887.0,https://webkatowice.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9463887,2026-06-27T03:26:38+00:00,yes,2026-06-27T03:52:16+00:00,yes,Other,,1
9463886.0,https://myxfinityclientcommunicatonlogin.framer.website/,http://www.phishtank.com/phish_detail.php?phish_id=9463886,2026-06-27T03:26:34+00:00,yes,2026-06-27T03:52:16+00:00,yes,Other,,1
9463885.0,https://independent-mango-902037.framer.app/,http://www.phishtank.com/phish_detail.php?phish_id=9463885,2026-06-27T03:26:27+00:00,yes,2026-06-27T03:52:16+00:00,yes,Other,,1
9463884.0,https://allegrolokalnie.8h723810.xyz,http://www.phishtank.com/phish_detail.php?phish_id=9463884,2026-06-27T03:24:40+00:00,yes,2026-06-27T03:52:16+00:00,yes,Allegro,,1
9463881.0,https://briamdoniasteamworkspace.myclickfunnels.com/vianperi,http://www.phishtank.com/phish_detail.php?phish_id=9463881,2026-06-27T02:47:29+00:00,yes,2026-06-27T02:52:30+00:00,yes,Other,,1
9463879.0,https://biangokias.mystagingwebsite.com/wp-content/upgrade/friands/login.html,http://www.phishtank.com/phish_detail.php?phish_id=9463879,2026-06-27T02:45:08+00:00,yes,2026-06-27T02:52:30+00:00,yes,Other,,1
9463874.0,https://allegrolokalne.bih4837h4h93.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463874,2026-06-27T02:17:10+00:00,yes,2026-06-27T02:22:38+00:00,yes,Allegro,,1
9463873.0,http://allegrolokalne.bih4837h4h93.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463873,2026-06-27T02:17:09+00:00,yes,2026-06-27T02:22:38+00:00,yes,Allegro,,1
9463872.0,https://allegrolokalnie.bih4837h4h93.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463872,2026-06-27T02:16:12+00:00,yes,2026-06-27T02:22:38+00:00,yes,Allegro,,1
9463871.0,http://allegrolokalnie.bih4837h4h93.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463871,2026-06-27T02:16:11+00:00,yes,2026-06-27T02:22:38+00:00,yes,Allegro,,1
9463870.0,https://allegrolokainie.bih4837h4h93.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463870,2026-06-27T02:16:08+00:00,yes,2026-06-27T02:22:38+00:00,yes,Allegro,,1
9463869.0,http://allegrolokainie.bih4837h4h93.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463869,2026-06-27T02:16:07+00:00,yes,2026-06-27T02:22:38+00:00,yes,Allegro,,1
9463868.0,https://allegro.bih4837h4h93.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463868,2026-06-27T02:15:17+00:00,yes,2026-06-27T02:22:38+00:00,yes,Allegro,,1
9463867.0,http://allegro.bih4837h4h93.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463867,2026-06-27T02:15:16+00:00,yes,2026-06-27T02:22:38+00:00,yes,Allegro,,1
9463864.0,https://allegro-lokalnie.bih4837h4h93.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463864,2026-06-27T02:09:16+00:00,yes,2026-06-27T02:12:56+00:00,yes,Allegro,,1
9463863.0,http://allegro-lokalnie.bih4837h4h93.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463863,2026-06-27T02:09:15+00:00,yes,2026-06-27T02:12:56+00:00,yes,Allegro,,1
9463862.0,http://allegro.309238h75.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463862,2026-06-27T02:09:13+00:00,yes,2026-06-27T02:12:56+00:00,yes,Allegro,,1
9463861.0,https://allegro.10209j8j8.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463861,2026-06-27T02:09:07+00:00,yes,2026-06-27T02:12:56+00:00,yes,Allegro,,1
9463860.0,http://allegro-lokalnie.10209j8j8.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463860,2026-06-27T02:09:06+00:00,yes,2026-06-27T02:12:57+00:00,yes,Allegro,,1
9463859.0,http://www.allegrolokalne.8h723810.xyz,http://www.phishtank.com/phish_detail.php?phish_id=9463859,2026-06-27T01:54:25+00:00,yes,2026-06-27T02:03:24+00:00,yes,Allegro,,1
9463858.0,https://allegro.10209j8j8.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463858,2026-06-27T01:50:36+00:00,yes,2026-06-27T02:03:24+00:00,yes,Allegro,,1
9463857.0,https://allegrolokainie.1023010h04.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463857,2026-06-27T01:49:39+00:00,yes,2026-06-27T02:03:24+00:00,yes,Allegro,,1
9463856.0,https://allegrolokalne.10209j8j8.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463856,2026-06-27T01:49:32+00:00,yes,2026-06-27T02:03:24+00:00,yes,Allegro,,1
9463855.0,https://allegrolokalne.28821392h5.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463855,2026-06-27T01:48:24+00:00,yes,2026-06-27T02:03:24+00:00,yes,Allegro,,1
9463854.0,http://allegrolokalne.28821392h5.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463854,2026-06-27T01:48:23+00:00,yes,2026-06-27T02:03:24+00:00,yes,Allegro,,1
9463853.0,https://allegrolokalne.0989lh6534f1.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463853,2026-06-27T01:47:50+00:00,yes,2026-06-27T02:03:25+00:00,yes,Allegro,,1
9463851.0,http://allegrolokalnie.10209j8j8.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463851,2026-06-27T01:47:44+00:00,yes,2026-06-27T02:03:25+00:00,yes,Allegro,,1
9463852.0,https://allegrolokalnie.10209j8j8.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463852,2026-06-27T01:47:44+00:00,yes,2026-06-27T02:03:25+00:00,yes,Allegro,,1
9463850.0,https://allegro.309238h75.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463850,2026-06-27T01:47:42+00:00,yes,2026-06-27T02:03:25+00:00,yes,Allegro,,1
9463848.0,https://allegrolokalne.1023010h04.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463848,2026-06-27T01:47:41+00:00,yes,2026-06-27T02:03:25+00:00,yes,Allegro,,1
9463849.0,http://allegro.309238h75.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463849,2026-06-27T01:47:41+00:00,yes,2026-06-27T02:03:25+00:00,yes,Allegro,,1
9463845.0,http://allegrolokainie.10209j8j8.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463845,2026-06-27T01:47:40+00:00,yes,2026-06-27T01:52:27+00:00,yes,Allegro,,1
9463846.0,https://allegrolokainie.10209j8j8.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463846,2026-06-27T01:47:40+00:00,yes,2026-06-27T01:52:27+00:00,yes,Allegro,,1
9463847.0,http://allegrolokalne.1023010h04.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463847,2026-06-27T01:47:40+00:00,yes,2026-06-27T01:52:27+00:00,yes,Allegro,,1
9463841.0,https://allegrolokalnie.0989lh6534f1.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463841,2026-06-27T01:47:39+00:00,yes,2026-06-27T01:52:27+00:00,yes,Allegro,,1
9463842.0,https://allegrolokalnie.1023010h04.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463842,2026-06-27T01:47:39+00:00,yes,2026-06-27T01:52:27+00:00,yes,Allegro,,1
9463843.0,http://allegro-lokalnie.10209j8j8.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463843,2026-06-27T01:47:39+00:00,yes,2026-06-27T01:52:27+00:00,yes,Allegro,,1
9463844.0,https://allegro-lokalnie.10209j8j8.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463844,2026-06-27T01:47:39+00:00,yes,2026-06-27T01:52:27+00:00,yes,Allegro,,1
9463840.0,http://allegrolokalnie.0989lh6534f1.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463840,2026-06-27T01:47:38+00:00,yes,2026-06-27T01:52:27+00:00,yes,Allegro,,1
9463836.0,http://allegrolokainie.28821392h5.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463836,2026-06-27T01:11:38+00:00,yes,2026-06-27T01:52:27+00:00,yes,Allegro,,1
9463837.0,https://allegrolokainie.28821392h5.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463837,2026-06-27T01:11:38+00:00,yes,2026-06-27T01:52:27+00:00,yes,Allegro,,1
9463833.0,https://secure-trezor-iostart-webs.square.site/,http://www.phishtank.com/phish_detail.php?phish_id=9463833,2026-06-27T01:00:39+00:00,yes,2026-06-27T01:03:33+00:00,yes,Other,,1
9463832.0,https://faq-trezor-io-start-en.square.site/,http://www.phishtank.com/phish_detail.php?phish_id=9463832,2026-06-27T00:58:26+00:00,yes,2026-06-27T01:03:33+00:00,yes,Other,,1
9463830.0,https://begin-io-trazar.framer.ai/,http://www.phishtank.com/phish_detail.php?phish_id=9463830,2026-06-27T00:56:01+00:00,yes,2026-06-27T01:03:33+00:00,yes,Other,,1
9463829.0,https://eng-bridge-io.square.site/,http://www.phishtank.com/phish_detail.php?phish_id=9463829,2026-06-27T00:54:29+00:00,yes,2026-06-27T01:03:33+00:00,yes,Other,,1
9463827.0,https://ynlendiriyonuzzknkk.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=9463827,2026-06-27T00:46:16+00:00,yes,2026-06-27T00:52:25+00:00,yes,Other,,1
9463823.0,https://pt-multibanco.com/santander/,http://www.phishtank.com/phish_detail.php?phish_id=9463823,2026-06-27T00:39:57+00:00,yes,2026-06-27T00:52:25+00:00,yes,"Banco Santander, S.A.",,1
9463822.0,https://valuable-purple-sibu8izm.edgeone.app/,http://www.phishtank.com/phish_detail.php?phish_id=9463822,2026-06-27T00:37:41+00:00,yes,2026-06-27T00:52:25+00:00,yes,Other,,1
9463818.0,https://creditoenlinea--ramiropuerta44.replit.app/,http://www.phishtank.com/phish_detail.php?phish_id=9463818,2026-06-27T00:34:20+00:00,yes,2026-06-27T00:52:25+00:00,yes,Other,,1
9463816.0,https://nelienaei-7837--lineasnejj2.replit.app,http://www.phishtank.com/phish_detail.php?phish_id=9463816,2026-06-27T00:33:26+00:00,yes,2026-06-27T17:13:19+00:00,yes,Other,,1
9463815.0,https://creditoenlineaecuador-2026-w-23--ecuadorcredire.replit.app,http://www.phishtank.com/phish_detail.php?phish_id=9463815,2026-06-27T00:33:13+00:00,yes,2026-06-27T17:13:19+00:00,yes,Other,,1
9463812.0,https://sucursalvnbancol.vercel.app/,http://www.phishtank.com/phish_detail.php?phish_id=9463812,2026-06-27T00:32:02+00:00,yes,2026-06-27T00:52:25+00:00,yes,Other,,1
9463811.0,https://sucursalvnbancol.vercel.app/virtual/negocios/registro-negocio.html,http://www.phishtank.com/phish_detail.php?phish_id=9463811,2026-06-27T00:31:46+00:00,yes,2026-06-27T00:52:25+00:00,yes,Other,,1
9463805.0,https://verificacion-029--tucuenta0102.replit.app/,http://www.phishtank.com/phish_detail.php?phish_id=9463805,2026-06-27T00:23:52+00:00,yes,2026-06-27T00:52:25+00:00,yes,Microsoft,,1
9463804.0,https://credit-0-prestamoss-futuro-ec--dn7485526.replit.app,http://www.phishtank.com/phish_detail.php?phish_id=9463804,2026-06-27T00:23:16+00:00,yes,2026-06-27T17:13:19+00:00,yes,Other,,1
9463802.0,https://xfinity-auth.onrender.com/,http://www.phishtank.com/phish_detail.php?phish_id=9463802,2026-06-27T00:19:58+00:00,yes,2026-06-27T00:22:52+00:00,yes,Comcast,,1
9463798.0,https://clubmilesc.com/ec,http://www.phishtank.com/phish_detail.php?phish_id=9463798,2026-06-27T00:13:44+00:00,yes,2026-06-27T00:22:52+00:00,yes,Other,,1
9463792.0,http://startn-trezcdn.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9463792,2026-06-27T00:06:05+00:00,yes,2026-06-27T00:12:54+00:00,yes,Other,,1
9463788.0,http://homeappstartio.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9463788,2026-06-27T00:05:14+00:00,yes,2026-06-27T00:12:54+00:00,yes,Other,,1
9463785.0,http://stario-tstezor.wixstudio.com/en-usa,http://www.phishtank.com/phish_detail.php?phish_id=9463785,2026-06-27T00:04:47+00:00,yes,2026-06-27T00:12:54+00:00,yes,Other,,1
9463765.0,http://allegro.lokalna-3431212.sbs,http://www.phishtank.com/phish_detail.php?phish_id=9463765,2026-06-26T23:24:03+00:00,yes,2026-06-26T23:32:58+00:00,yes,Allegro,,1
9463763.0,https://allegro.12939h74.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9463763,2026-06-26T23:21:16+00:00,yes,2026-06-26T23:32:58+00:00,yes,Allegro,,1
9463762.0,http://allegro.12939h74.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9463762,2026-06-26T23:21:15+00:00,yes,2026-06-26T23:32:58+00:00,yes,Allegro,,1
9463761.0,https://allegro-lokalnie.goof8471230m.bond/,http://www.phishtank.com/phish_detail.php?phish_id=9463761,2026-06-26T23:21:03+00:00,yes,2026-06-26T23:32:58+00:00,yes,Allegro,,1
9463760.0,http://allegro-lokalnie.goof8471230m.bond/,http://www.phishtank.com/phish_detail.php?phish_id=9463760,2026-06-26T23:21:02+00:00,yes,2026-06-26T23:32:58+00:00,yes,Allegro,,1
9463758.0,http://allegro-lokalnie.12939h74.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9463758,2026-06-26T23:21:01+00:00,yes,2026-06-26T23:32:58+00:00,yes,Allegro,,1
9463759.0,https://allegro-lokalnie.12939h74.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9463759,2026-06-26T23:21:01+00:00,yes,2026-06-26T23:32:58+00:00,yes,Allegro,,1
9463753.0,https://inoutlconfirmar.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=9463753,2026-06-26T23:17:27+00:00,yes,2026-06-26T23:32:58+00:00,yes,Other,,1
9463752.0,https://enlineaecuadorcredito-2026-enlinea--serviciosubii.replit.app/,http://www.phishtank.com/phish_detail.php?phish_id=9463752,2026-06-26T23:16:28+00:00,yes,2026-06-27T23:22:46+00:00,yes,Other,,1
9463735.0,http://allegrolokalne.ofert54034938h5h5.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463735,2026-06-26T22:16:42+00:00,yes,2026-06-26T22:22:42+00:00,yes,Allegro,,1
9463736.0,https://allegrolokalne.ofert54034938h5h5.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463736,2026-06-26T22:16:42+00:00,yes,2026-06-26T22:22:42+00:00,yes,Allegro,,1
9463733.0,http://allegro-lokalnie.ofert54034938h5h5.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463733,2026-06-26T22:15:53+00:00,yes,2026-06-26T22:22:42+00:00,yes,Allegro,,1
9463734.0,https://allegro-lokalnie.ofert54034938h5h5.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463734,2026-06-26T22:15:53+00:00,yes,2026-06-26T22:22:42+00:00,yes,Allegro,,1
9463730.0,http://allegrolokalne.ofeer2r39831.xyz,http://www.phishtank.com/phish_detail.php?phish_id=9463730,2026-06-26T22:12:58+00:00,yes,2026-06-26T22:22:42+00:00,yes,Allegro,,1
9463731.0,https://allegro-lokalnie.ofeer2r39831.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9463731,2026-06-26T22:12:58+00:00,yes,2026-06-26T22:22:42+00:00,yes,Allegro,,1
9463732.0,https://allegrolokalne.ofeer2r39831.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9463732,2026-06-26T22:12:58+00:00,yes,2026-06-26T22:22:42+00:00,yes,Allegro,,1
9463729.0,http://allegro-lokalnie.ofeer2r39831.xyz,http://www.phishtank.com/phish_detail.php?phish_id=9463729,2026-06-26T22:12:57+00:00,yes,2026-06-26T22:22:43+00:00,yes,Allegro,,1
9463724.0,https://allegrolokainie.ofert54034938h5h5.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463724,2026-06-26T22:00:16+00:00,yes,2026-06-26T22:12:34+00:00,yes,Allegro,,1
9463725.0,http://allegro.ofert54034938h5h5.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463725,2026-06-26T22:00:16+00:00,yes,2026-06-26T22:12:34+00:00,yes,Allegro,,1
9463726.0,https://allegro.ofert54034938h5h5.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463726,2026-06-26T22:00:16+00:00,yes,2026-06-26T22:12:34+00:00,yes,Allegro,,1
9463723.0,http://allegrolokainie.ofert54034938h5h5.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463723,2026-06-26T22:00:15+00:00,yes,2026-06-26T22:12:34+00:00,yes,Allegro,,1
9463721.0,https://allegrolokalnie.ofert54034938h5h5.shop/,http://www.phishtank.com/phish_detail.php?phish_id=9463721,2026-06-26T21:58:49+00:00,yes,2026-06-26T22:12:34+00:00,yes,Allegro,,1
9463720.0,http://allegrolokalnie.ofert54034938h5h5.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463720,2026-06-26T21:58:48+00:00,yes,2026-06-26T22:12:34+00:00,yes,Allegro,,1
9463718.0,https://allegrolokalnie.ofeer2r39831.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9463718,2026-06-26T21:55:48+00:00,yes,2026-06-26T22:12:34+00:00,yes,Allegro,,1
9463717.0,http://allegrolokalnie.ofeer2r39831.xyz,http://www.phishtank.com/phish_detail.php?phish_id=9463717,2026-06-26T21:55:47+00:00,yes,2026-06-26T22:12:34+00:00,yes,Allegro,,1
9463715.0,http://allegrolokainie.ofeer2r39831.xyz,http://www.phishtank.com/phish_detail.php?phish_id=9463715,2026-06-26T21:55:02+00:00,yes,2026-06-26T22:12:34+00:00,yes,Allegro,,1
9463716.0,https://allegrolokainie.ofeer2r39831.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9463716,2026-06-26T21:55:02+00:00,yes,2026-06-26T22:12:34+00:00,yes,Allegro,,1
9463713.0,http://allegro.ofeer2r39831.xyz,http://www.phishtank.com/phish_detail.php?phish_id=9463713,2026-06-26T21:55:01+00:00,yes,2026-06-26T22:12:34+00:00,yes,Allegro,,1
9463714.0,https://allegro.ofeer2r39831.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9463714,2026-06-26T21:55:01+00:00,yes,2026-06-26T22:12:34+00:00,yes,Allegro,,1
9463703.0,https://safraportal.com/,http://www.phishtank.com/phish_detail.php?phish_id=9463703,2026-06-26T21:41:27+00:00,yes,2026-06-26T21:52:27+00:00,yes,Other,,1
9463700.0,https://freuttys.online/,http://www.phishtank.com/phish_detail.php?phish_id=9463700,2026-06-26T21:38:56+00:00,yes,2026-06-26T21:52:27+00:00,yes,Other,,1
9463680.0,https://allegro-lokalnie.2393877.bond/,http://www.phishtank.com/phish_detail.php?phish_id=9463680,2026-06-26T20:36:54+00:00,yes,2026-06-26T20:52:23+00:00,yes,Allegro,,1
9463679.0,http://allegro-lokalnie.2393877.bond/,http://www.phishtank.com/phish_detail.php?phish_id=9463679,2026-06-26T20:36:46+00:00,yes,2026-06-26T20:52:23+00:00,yes,Allegro,,1
9463678.0,https://allegro.937110.click/,http://www.phishtank.com/phish_detail.php?phish_id=9463678,2026-06-26T20:36:39+00:00,yes,2026-06-26T20:52:23+00:00,yes,Allegro,,1
9463677.0,https://allegro.2393877.bond/,http://www.phishtank.com/phish_detail.php?phish_id=9463677,2026-06-26T20:36:19+00:00,yes,2026-06-26T20:52:23+00:00,yes,Allegro,,1
9463676.0,http://allegro.2393877.bond/,http://www.phishtank.com/phish_detail.php?phish_id=9463676,2026-06-26T20:36:12+00:00,yes,2026-06-26T20:52:23+00:00,yes,Allegro,,1
9463675.0,https://allegro-lokalnie.aukcje564349.lol/,http://www.phishtank.com/phish_detail.php?phish_id=9463675,2026-06-26T20:36:09+00:00,yes,2026-06-26T20:52:23+00:00,yes,Allegro,,1
9463674.0,http://allegro-lokalnie.aukcje564349.lol/,http://www.phishtank.com/phish_detail.php?phish_id=9463674,2026-06-26T20:36:02+00:00,yes,2026-06-26T20:52:23+00:00,yes,Allegro,,1
9463673.0,https://www.google.com/share.google?q=EJd3VR6x6cLhm7VrG,http://www.phishtank.com/phish_detail.php?phish_id=9463673,2026-06-26T20:34:35+00:00,yes,2026-06-26T20:52:23+00:00,yes,Amazon.com,,1
9463672.0,https://www.google.com/share.google?q=oheRaVAWzJW5vHkuW,http://www.phishtank.com/phish_detail.php?phish_id=9463672,2026-06-26T20:34:04+00:00,yes,2026-06-26T20:52:23+00:00,yes,Amazon.com,,1
9463670.0,https://www.google.com/share.google?q=q36bWGnU10Zm4xkZ6,http://www.phishtank.com/phish_detail.php?phish_id=9463670,2026-06-26T20:32:33+00:00,yes,2026-06-26T20:52:23+00:00,yes,Other,,1
9463662.0,https://www.breakninja.com/overnight/Soonest-Auctions-Search-Buy-It-Now-High.php?Search=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2Fw1Q152601Dqrz.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjZhNjU3NDdhNzQyZTY1NzI2ZTY1NzU2NTcyNmUyZTc4Nzk3YTJmNzM3NDYxNzI3NDJlNzA2ODcwMjM1NzcxNTI0ZjMzNjU0MTU1%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9463662,2026-06-26T19:30:14+00:00,yes,2026-06-26T19:32:43+00:00,yes,Other,,1
9463660.0,https://ifes.ro/index.php?page=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2FxmXxUdCHG0jml.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjZhNjU3NDdhNzQyZTY1NzI2ZTY1NzU2NTcyNmUyZTc4Nzk3YTJmNzM3NDYxNzI3NDJlNzA2ODcwMjM0YjUxNjMzNDU3NzYzMzM1%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,http://www.phishtank.com/phish_detail.php?phish_id=9463660,2026-06-26T19:30:08+00:00,yes,2026-06-26T19:32:43+00:00,yes,Other,,1
9463659.0,http://allegrolokalnie.smart-ofera23393919.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463659,2026-06-26T19:26:03+00:00,yes,2026-06-26T19:32:43+00:00,yes,Allegro,,1
9463658.0,http://allegro.smart-ofera23393919.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463658,2026-06-26T19:26:01+00:00,yes,2026-06-26T19:32:43+00:00,yes,Allegro,,1
9463657.0,http://allegrolokalnie.oferta37265412.shop,http://www.phishtank.com/phish_detail.php?phish_id=9463657,2026-06-26T19:25:56+00:00,yes,2026-06-26T19:32:43+00:00,yes,Allegro,,1
9463636.0,https://www.renouveler-mon-acces.com/,http://www.phishtank.com/phish_detail.php?phish_id=9463636,2026-06-26T18:28:31+00:00,yes,2026-06-26T19:03:16+00:00,yes,Netflix,,1
9463635.0,https://renouveler-mon-acces.com/,http://www.phishtank.com/phish_detail.php?phish_id=9463635,2026-06-26T18:28:16+00:00,yes,2026-06-26T19:03:16+00:00,yes,Netflix,,1
9463633.0,https://clubmasx.com/ec,http://www.phishtank.com/phish_detail.php?phish_id=9463633,2026-06-26T18:24:44+00:00,yes,2026-06-26T19:03:16+00:00,yes,Other,,1
9463629.0,https://primeamz010.top/,http://www.phishtank.com/phish_detail.php?phish_id=9463629,2026-06-26T17:59:52+00:00,yes,2026-06-26T19:03:16+00:00,yes,Amazon.com,,1
9463628.0,https://primeamz010.top/loading.php,http://www.phishtank.com/phish_detail.php?phish_id=9463628,2026-06-26T17:59:41+00:00,yes,2026-06-26T19:03:16+00:00,yes,Amazon.com,,1
9463597.0,https://suporte-biadigital.online,http://www.phishtank.com/phish_detail.php?phish_id=9463597,2026-06-26T17:46:40+00:00,yes,2026-06-26T18:52:42+00:00,yes,Bradesco,,1
9463596.0,https://acesso-pj.live,http://www.phishtank.com/phish_detail.php?phish_id=9463596,2026-06-26T17:46:33+00:00,yes,2026-06-26T18:52:42+00:00,yes,Bradesco,,1
9463595.0,https://acessojuridicopj.digital,http://www.phishtank.com/phish_detail.php?phish_id=9463595,2026-06-26T17:46:30+00:00,yes,2026-06-26T18:52:43+00:00,yes,Bradesco,,1
9463594.0,https://portaldeacessojuridico.cfd,http://www.phishtank.com/phish_detail.php?phish_id=9463594,2026-06-26T17:46:25+00:00,yes,2026-06-26T18:52:43+00:00,yes,Bradesco,,1
9463593.0,https://portaldeacessojuridico.sbs,http://www.phishtank.com/phish_detail.php?phish_id=9463593,2026-06-26T17:46:20+00:00,yes,2026-06-26T18:32:39+00:00,yes,Bradesco,,1
9463592.0,https://topazatualizeappempresa.com,http://www.phishtank.com/phish_detail.php?phish_id=9463592,2026-06-26T17:46:16+00:00,yes,2026-06-26T18:32:39+00:00,yes,Bradesco,,1
9463591.0,https://topaznetempresaappatualize.com,http://www.phishtank.com/phish_detail.php?phish_id=9463591,2026-06-26T17:46:10+00:00,yes,2026-06-26T18:32:39+00:00,yes,Bradesco,,1
9463590.0,https://netempresacontapj.digital,http://www.phishtank.com/phish_detail.php?phish_id=9463590,2026-06-26T17:46:01+00:00,yes,2026-06-26T18:32:39+00:00,yes,Bradesco,,1
9463587.0,https://suportenetempresarial.live,http://www.phishtank.com/phish_detail.php?phish_id=9463587,2026-06-26T17:45:02+00:00,yes,2026-06-26T18:32:39+00:00,yes,Bradesco,,1
9463586.0,https://netempresarialsuporte.live,http://www.phishtank.com/phish_detail.php?phish_id=9463586,2026-06-26T17:44:57+00:00,yes,2026-06-26T18:32:39+00:00,yes,Bradesco,,1
9463584.0,https://netempresaapptopazatualize.com,http://www.phishtank.com/phish_detail.php?phish_id=9463584,2026-06-26T17:44:48+00:00,yes,2026-06-26T18:32:39+00:00,yes,Bradesco,,1
